-0.7871853989303501,-0.15007415395023616,0.5981779802257738
0.831954820950352,0.49069830978374895,-0.25897170631719546
-0.4380651303116413,0.6340433924864243,0.6372502789715757
-0.28577569315413615,-0.0751439630439845,-0.9553458211665122
0.42457666418053897,-0.8890865192523817,0.17105501313030896
0.3937938198260508,-0.7328713388451765,-0.5548207171385062
0.537297995885336,-0.3162797734079114,-0.7818426750636229
0.8773905017538899,-0.3814586799909237,0.2909900047967959
0.9994501631499049,-0.008825817108151595,-0.03196054336212123
-0.3261761708189827,0.4668342563061622,-0.8219944541959748
-0.7718798191634665,-0.3261563958623314,-0.5457321231211046
-0.877879164370942,-0.47184328362705946,0.08180518601782476
0.3052266058050259,0.8307531602335847,0.4654953338870919
0.7947152474101213,0.5394906604541255,0.27816811969857586
-0.048474913819838546,-0.943268670268489,-0.3284728275216626
-0.9626294256281197,0.27079399448256064,-0.0038989058792789862
0.819611785227634,-0.008596255585579969,-0.5728548035112196
-0.5980263812854965,-0.7741974515249317,0.20732282396995058
-0.41500949748885113,0.9086344972508039,0.04637313230557253
-0.03704122064186678,0.8846041257786046,-0.4648693242501934
